LoanID,loan_amnt,purpose,fico,dti,income,loanIndicator
19675,4975,other,757,1.76,75e3,1
19676,10000,debt_consolidation,782,3.54,4e4,1
19677,15000,debt_consolidation,732,8.79,67e3,1
19678,6000,debt_consolidation,677,7.73,75e3,1
19679,24000,small_business,787,7.4,72e3,1
19680,17000,debt_consolidation,717,23.58,115e3,1
19681,18000,home_improvement,802,1.33,73e3,0
19682,5700,debt_consolidation,682,17.89,44e3,1
19683,14500,debt_consolidation,672,23.87,89e3,0
19684,24000,other,687,2.35,97e3,1
19685,12000,home_improvement,702,7.31,240734,0
19686,16750,debt_consolidation,707,14.8,3e4,1
19688,24000,debt_consolidation,707,23.75,88100,1
19691,25000,debt_consolidation,747,22.34,6e4,0
19692,5000,vacation_wedding,732,10.88,6e4,1
19693,16000,debt_consolidation,702,20.32,37200,1
19694,2950,debt_consolidation,757,1.51,35e3,1
19695,6000,other,777,15.3,36e3,1
19696,25000,debt_consolidation,672,21.73,148e3,1
19697,8000,debt_consolidation,717,2.02,12e4,1
19698,10000,vacation_wedding,772,5.48,11e4,1
19699,8000,other,727,16.47,54e3,1
19700,3600,other,662,1.89,39996,1
19701,5000,vacation_wedding,702,13.85,24e3,1
19702,14400,major_purchase,727,19.2,85e3,1
19704,25000,debt_consolidation,687,16.64,92e3,1
19705,8700,debt_consolidation,732,13.38,65e3,1
19706,25000,debt_consolidation,722,21.55,76956,1
19708,20000,debt_consolidation,707,6.51,43656,1
19709,9600,debt_consolidation,682,3.88,55e3,1
19710,19000,debt_consolidation,667,18.05,48e3,1
19711,11250,debt_consolidation,687,11.06,43500,1
19713,4900,other,742,4.42,23350,1
19715,4650,major_purchase,707,9.36,3e4,1
19716,20000,medical,792,1.7,6e4,1
19719,23000,major_purchase,722,5.65,57360,1
19720,12000,home_improvement,802,8.2,125004,1
19721,9000,other,692,12.14,6e4,1
19722,25000,debt_consolidation,697,14.37,115e3,1
19723,16750,debt_consolidation,702,16.19,75e3,1
19724,5000,other,712,16.98,2e4,1
19725,1800,medical,717,11.49,45336,1
19726,14000,debt_consolidation,692,18.9,99e3,1
19727,17500,home_improvement,667,23.04,74100,1
19728,20000,other,772,0.15,2e5,1
19730,10750,debt_consolidation,687,23.7,43700,1
19732,15000,debt_consolidation,697,21.47,46e3,0
19734,12000,debt_consolidation,747,10.38,125e3,1
19735,25000,debt_consolidation,732,19.47,110196,1
19736,10000,vacation_wedding,727,15.56,85e3,1
19737,5000,other,737,8.33,35004,1
19738,12000,debt_consolidation,702,15.16,11e4,1
19739,1500,other,662,8.45,96e3,1
19740,18000,debt_consolidation,752,12.64,88e3,1
19741,25000,debt_consolidation,732,16.72,75e3,1
19743,10000,debt_consolidation,747,9.37,88e3,1
19744,15000,home_improvement,772,8.52,166e3,1
19746,2000,other,697,17.07,24600,1
19747,12000,major_purchase,697,16.49,75996,1
19749,5000,major_purchase,712,22.99,26100,1
19750,15000,debt_consolidation,757,17.9,7e4,1
19752,8000,other,712,19,24e3,1
19753,10000,major_purchase,722,17.09,103e3,0
19754,7000,major_purchase,672,15.65,9e4,1
19755,2000,major_purchase,717,12.48,15e3,1
19756,1700,other,717,21.31,34800,1
19757,9000,major_purchase,757,1.25,4e4,1
19759,5000,other,692,13,3e4,1
19760,6000,debt_consolidation,812,9.61,49800,1
19761,6000,debt_consolidation,742,3.9,65e3,0
19763,3200,major_purchase,667,18.87,20800,1
19764,10000,home_improvement,702,17.48,5e4,1
19766,24250,debt_consolidation,707,11.36,92004,1
19768,25000,debt_consolidation,717,23.86,97e3,1
19769,13000,debt_consolidation,667,20.51,53600,0
19770,6000,debt_consolidation,702,4.23,42e3,1
19771,8000,major_purchase,782,4.6,107364,1
19772,12800,debt_consolidation,722,23.53,41e3,1
19774,3250,other,722,20.95,63996,1
19776,23000,debt_consolidation,687,16.3,65e3,0
19777,3350,other,677,17.19,47756,1
19778,10000,debt_consolidation,732,12.17,7e4,1
19780,5500,debt_consolidation,752,14.48,59484,1
19781,22000,debt_consolidation,672,11.05,76e3,0
19782,1500,other,712,23.08,70392,1
19784,8000,other,702,15.18,30600,1
19786,8000,small_business,667,0.94,49992,1
19787,16000,debt_consolidation,687,17.14,53e3,0
19789,15000,debt_consolidation,687,20.4,45e3,1
19790,4000,other,757,19.64,33e3,1
19792,25000,other,752,8.7,1e5,1
19793,18000,debt_consolidation,667,17.34,65e3,0
19794,3000,debt_consolidation,787,13.62,37e3,1
19795,6000,other,732,3.16,57e3,1
19796,20000,debt_consolidation,722,20.77,62400,1
19798,16000,debt_consolidation,752,12.32,98268,0
19800,6300,debt_consolidation,682,9.54,61e3,1
19801,3200,other,707,12.16,3e4,0
19802,3000,major_purchase,747,8.16,5e4,1
19804,5325,home_improvement,717,8.43,119e3,1
19805,20000,debt_consolidation,712,17.54,86004,0
19806,10000,major_purchase,707,4.46,33600,0
19807,5000,debt_consolidation,727,6.02,5e4,1
19808,3000,medical,722,14.39,64800,1
19809,25000,debt_consolidation,687,17.13,69996,1
19810,8000,debt_consolidation,767,1.73,45e3,1
19811,25000,debt_consolidation,732,23.81,1e5,1
19812,1000,vacation_wedding,777,1.76,70885,1
19813,21000,other,762,1.04,35700,1
19814,17600,debt_consolidation,687,20.66,97e3,1
19816,18000,debt_consolidation,752,2.42,24e4,1
19817,9600,debt_consolidation,682,15.2,59451,1
19818,15000,other,767,9.42,78e3,1
19820,18000,debt_consolidation,767,7.52,45e3,1
19821,10000,debt_consolidation,702,7.33,54316,1
19822,14000,major_purchase,757,6,141996,1
19823,7000,vacation_wedding,662,22.72,57e3,1
19825,17500,small_business,722,23.92,6e4,0
19826,25000,home_improvement,782,4.95,4e4,0
19828,5000,other,742,7.5,24e3,1
19829,10000,small_business,712,22.13,69996,1
19830,20000,debt_consolidation,682,20.87,74400,1
19831,25000,debt_consolidation,697,4.58,230004,1
19832,7500,major_purchase,697,12.59,57e3,1
19833,15000,major_purchase,792,1.3,6e4,1
19834,16750,home_improvement,707,21.32,41600,1
19835,21000,debt_consolidation,722,13.85,5e4,0
19836,24250,debt_consolidation,712,22.13,65004,0
19838,16750,debt_consolidation,702,16.65,32424,1
19839,15000,debt_consolidation,732,17.95,45e3,1
19840,9500,medical,677,11.76,45e3,1
19841,7000,debt_consolidation,707,2.02,74694,1
19842,2000,home_improvement,797,3.06,56004,1
19843,5000,debt_consolidation,742,6.19,82150,1
19844,10000,home_improvement,727,11.88,7e4,1
19845,9000,debt_consolidation,747,9.79,47700,1
19846,24250,debt_consolidation,682,7.78,114773.98,1
19849,5300,debt_consolidation,762,12.17,36e3,1
19851,18500,debt_consolidation,707,15.62,59400,1
19852,18000,debt_consolidation,702,12,12e4,1
19854,25000,debt_consolidation,712,14.44,85e3,1
19855,12800,debt_consolidation,677,20.65,37195.2,1
19856,20000,major_purchase,797,0.52,9e4,0
19857,6000,debt_consolidation,742,17.32,44e3,1
19859,3200,debt_consolidation,667,18.4,18e3,0
19860,10000,debt_consolidation,707,11.61,4e4,0
19861,4800,vacation_wedding,697,10.01,16e3,0
19862,6600,debt_consolidation,702,12.63,36e3,0
19864,15000,home_improvement,717,16.77,86e3,1
19865,20500,debt_consolidation,732,10.76,3e4,1
19866,24000,other,727,10.26,73600,1
19867,15000,debt_consolidation,737,13.15,51094,1
19868,10000,debt_consolidation,687,17.42,50500,1
19870,5000,debt_consolidation,687,9.34,74500,1
19871,24000,debt_consolidation,737,11.08,108e3,1
19872,16000,other,702,9.61,136e3,1
19874,6500,debt_consolidation,712,10.01,9e4,1
19875,5000,vacation_wedding,692,11.86,26400,0
19877,25000,debt_consolidation,697,10.7,113500,1
19878,6400,debt_consolidation,667,1.55,31800,1
19879,20000,debt_consolidation,707,15.54,7e4,0
19880,25000,debt_consolidation,697,15.75,116765,1
19881,1200,other,667,4.53,35004,1
19882,8400,debt_consolidation,732,5.96,67290,1
19883,8000,debt_consolidation,752,20.86,36996,0
19884,15000,debt_consolidation,667,19.69,54e3,1
19885,20000,debt_consolidation,697,15.94,157e3,1
19886,14600,debt_consolidation,692,1.74,51e3,1
19887,10200,debt_consolidation,667,3.23,30504,1
19889,25000,home_improvement,682,14.03,182004,1
19890,18000,debt_consolidation,727,7.18,6e4,1
19891,3000,other,722,5.83,105996,1
19892,11000,other,697,16.74,8e4,1
19893,12000,debt_consolidation,692,4.38,95e3,1
19894,20000,debt_consolidation,682,15.91,82e3,1
19895,8500,debt_consolidation,667,12.73,23e3,0
19897,20000,debt_consolidation,697,22.1,130606,1
19899,4000,debt_consolidation,667,2,24e3,1
19900,9250,debt_consolidation,697,14.2,21300,0
19901,5000,other,692,14.14,23e3,1
19903,12000,debt_consolidation,722,23.83,42e3,1
19904,20000,debt_consolidation,757,20.67,42500,0
19905,5600,other,687,4.08,69996,1
19907,1000,major_purchase,717,15.35,24e3,0
19908,7500,major_purchase,742,8.48,20796,1
19909,3600,debt_consolidation,667,22.89,38004,0
19910,16000,debt_consolidation,677,22.56,55e3,0
19911,7500,debt_consolidation,752,13.24,65e3,1
19912,10000,other,757,11.4,88e3,1
19913,12000,debt_consolidation,712,3.3,6e4,1
19915,25000,home_improvement,757,8.83,93e3,0
19916,24250,debt_consolidation,707,12.91,128004,0
19917,25000,other,722,5.14,56952,1
19918,25000,debt_consolidation,707,10.73,242004,0
19919,14000,debt_consolidation,737,3.21,106839,1
19920,25000,debt_consolidation,727,17.43,107e3,1
19921,25000,debt_consolidation,792,1.41,4e4,1
19922,5200,other,782,8.46,57e3,1
19923,25000,home_improvement,762,5.56,8e4,1
19924,10750,debt_consolidation,672,22.54,37e3,1
19925,25000,debt_consolidation,722,7.04,119e3,1
19926,15000,debt_consolidation,672,8.93,99996,0
19927,6400,debt_consolidation,752,7.52,6e4,1
19928,6000,debt_consolidation,677,22.96,6e4,1
19931,25000,debt_consolidation,717,18.83,75e3,1
19932,24000,home_improvement,672,10.42,135e3,0
19934,20000,home_improvement,792,10.61,76340,1
19935,25000,other,712,10.33,9e4,1
19936,16000,debt_consolidation,702,10.63,95088,1
19937,25000,small_business,722,2.48,14e4,1
19938,24000,debt_consolidation,732,4.45,114996,1
19939,25000,small_business,722,9.73,98e3,1
19941,25000,debt_consolidation,682,9.63,143e3,1
19942,15000,debt_consolidation,667,11.96,32004,0
19943,3300,other,742,2.23,57600,1
19944,15000,home_improvement,682,2.71,358680,0
19945,6000,home_improvement,797,22.43,69e3,1
19946,3000,other,697,19.29,122748,0
19947,8000,other,747,14.15,45996,1
19948,5600,other,672,18.37,95004,1
19949,3000,medical,707,14.36,28e3,1
19951,6000,debt_consolidation,712,8.64,36100,1
19952,12000,debt_consolidation,687,18.81,55e3,1
19953,12000,debt_consolidation,717,13.75,26e3,0
19954,15000,debt_consolidation,672,7.42,135e3,1
19955,16000,debt_consolidation,727,11.67,55200,1
19956,24000,debt_consolidation,712,13.92,78e3,1
19957,20000,debt_consolidation,662,15.88,109500,1
19958,7000,debt_consolidation,737,18.83,22884,1
19959,24000,debt_consolidation,747,20.99,63e3,1
19960,10000,debt_consolidation,702,10.27,25e3,1
19961,20000,debt_consolidation,682,5.05,33e3,1
19963,1800,other,692,18.72,35e3,1
19964,20000,debt_consolidation,687,4.87,80004,1
19965,12325,debt_consolidation,697,15.71,75e3,1
19966,13200,debt_consolidation,677,15.87,46800,1
19968,16000,debt_consolidation,672,4.38,118527,0
19970,25000,debt_consolidation,707,15.43,56e3,1
19971,4000,major_purchase,757,0,16800,1
19972,25000,debt_consolidation,722,23.72,6e4,0
19973,18000,debt_consolidation,752,21.32,95e3,1
19974,25000,debt_consolidation,692,23.18,134e3,1
19975,15000,debt_consolidation,727,7.77,156e3,1
19976,25000,debt_consolidation,727,11.9,83e3,1
19977,25000,debt_consolidation,682,15.73,111e3,0
19978,15250,debt_consolidation,662,16.65,37200,1
19980,25000,debt_consolidation,747,14.09,81e3,1
19981,24000,debt_consolidation,732,18.03,66948,1
19982,5000,debt_consolidation,702,24.76,135e3,1
19983,25000,home_improvement,727,0.74,114e3,1
19985,12250,debt_consolidation,672,24.07,48e3,1
19986,1000,debt_consolidation,717,24.46,78e3,1
19989,19000,major_purchase,672,20.69,57600,1
19990,7750,debt_consolidation,672,21.35,104e3,0
19991,25000,debt_consolidation,747,14.25,63235,1
19992,25000,debt_consolidation,742,20.63,53e3,0
19993,14400,debt_consolidation,697,14.78,32400,0
19994,24000,home_improvement,772,10.44,6e4,1
19995,5525,debt_consolidation,692,9.12,9e4,1
19996,12000,debt_consolidation,747,6.37,88e3,1
19998,5000,other,672,18.73,102996,1
19999,9600,major_purchase,762,6.28,85e3,1
20000,7200,debt_consolidation,692,23.86,34099.2,1
20001,25000,debt_consolidation,667,6.67,114e3,1
20002,12000,major_purchase,667,15.98,6e4,0
20003,11500,debt_consolidation,687,19.02,46300,1
20004,10000,debt_consolidation,757,17.17,46e3,1
20005,6800,debt_consolidation,742,4.92,168e3,1
20006,10000,small_business,687,24.45,32e3,0
20007,25000,debt_consolidation,697,14.47,5e4,0
20008,2000,debt_consolidation,707,17.04,1e4,0
20009,8650,other,722,0.44,46500,1
20010,12250,debt_consolidation,682,22.89,33600,0
20011,10000,debt_consolidation,757,14.84,65004,1
20012,4000,debt_consolidation,762,20,3e4,1
20013,16000,vacation_wedding,662,3.85,80500,1
20014,10000,debt_consolidation,742,6.21,34995,1
20015,15000,major_purchase,707,0.58,35e3,1
20017,24000,debt_consolidation,752,0.81,81e3,1
20018,18000,debt_consolidation,667,14.53,103e3,1
20019,25000,small_business,722,15.2,9e4,0
20020,20000,major_purchase,792,12.51,234996,1
20021,14000,debt_consolidation,717,13.47,101004,1
20022,20000,debt_consolidation,792,16.07,72936,1
20023,8800,debt_consolidation,697,22.62,6e4,1
20024,25000,debt_consolidation,682,13.36,86028,1
20025,5000,medical,742,13.62,50400,1
20026,25000,debt_consolidation,752,12,147e3,1
20027,5000,major_purchase,802,0.81,104860,1
20029,25000,other,702,14.55,6e4,1
20030,18000,debt_consolidation,767,10.67,66e3,1
20031,10000,debt_consolidation,667,8.76,102e3,1
20033,16000,debt_consolidation,707,9.76,66912,1
20034,12000,major_purchase,787,14.76,56902,1
20035,25000,debt_consolidation,682,10.94,15e4,1
20036,6000,home_improvement,682,7.05,4e4,1
20037,8000,major_purchase,752,18.86,70500,1
20038,20000,small_business,802,6.23,104e3,1
20039,12800,debt_consolidation,677,7.95,75e3,1
20040,10450,debt_consolidation,772,14.7,55500,1
20041,21500,debt_consolidation,737,11.7,132e3,1
20042,8000,small_business,697,23.1,54036,1
20043,7000,debt_consolidation,727,7.22,75e3,1
20046,12000,debt_consolidation,742,19.05,72e3,1
20047,5000,debt_consolidation,687,22.61,95e3,1
20048,12800,debt_consolidation,682,19.46,228e3,1
20050,25000,small_business,737,16.96,49600,0
20051,25000,debt_consolidation,777,10.35,156e3,1
20052,4000,debt_consolidation,717,14.81,25200,0
20054,12000,debt_consolidation,687,6.85,118e3,1
20056,24000,debt_consolidation,787,6.9,138e3,1
20057,24000,debt_consolidation,717,9.86,74e3,1
20058,5000,debt_consolidation,737,10.6,82e3,1
20059,11500,debt_consolidation,772,20.44,56e3,1
20061,5000,other,712,1,66e3,0
20062,8400,debt_consolidation,727,12.65,7e4,1
20065,16000,debt_consolidation,722,12.29,5e4,1
20067,15000,debt_consolidation,752,3.71,145e3,1
20068,17500,debt_consolidation,682,3.86,25e3,1
20069,24250,debt_consolidation,742,19.85,48e3,1
20070,25000,debt_consolidation,757,16.74,65e3,1
20071,20000,debt_consolidation,687,15.25,113e3,1
20072,23500,small_business,737,19.67,46e3,1
20073,18000,debt_consolidation,712,23.18,5e4,1
20074,17500,debt_consolidation,717,20.94,40800,1
20075,7000,home_improvement,707,5.91,26400,1
20078,5000,home_improvement,692,22.92,6e4,1
20079,15000,other,672,13.18,78300,1
20080,12400,debt_consolidation,782,11.74,34650.24,1
20081,14400,debt_consolidation,732,16.7,80400,1
20082,1000,major_purchase,732,18.84,43e3,1
20083,19600,debt_consolidation,672,14.37,77e3,0
20084,14000,debt_consolidation,692,16.4,6e4,1
20085,12000,home_improvement,762,7.95,85e3,1
20086,12000,debt_consolidation,682,9.77,28e3,1
20087,25000,debt_consolidation,672,21.94,75e3,0
20088,23500,debt_consolidation,717,19.72,51600,0
20090,12800,debt_consolidation,667,8.38,8e4,1
20091,25000,small_business,792,9.47,75e3,1
20093,15000,major_purchase,687,11.04,45e3,1
20096,14400,other,707,16.38,108600,1
20098,25000,debt_consolidation,732,17.68,72612,1
20102,15000,debt_consolidation,727,9.55,66e3,0
20103,16000,debt_consolidation,757,12.84,8e4,1
20104,3000,home_improvement,757,7.34,142e3,1
20105,4000,other,697,7.66,45576,1
20108,13000,debt_consolidation,742,17.02,66e3,1
20109,2500,other,697,8.07,21996,0
20110,21000,debt_consolidation,662,5.7,4e4,1
20111,25000,other,712,11.23,170004,1
20112,11000,other,677,11.01,29004,1
20113,1500,other,662,24.44,25140,0
20114,1500,other,677,14.52,3e4,1
20115,8100,debt_consolidation,677,17.63,55200,1
20116,9000,debt_consolidation,662,9.78,87e3,1
20117,15000,debt_consolidation,687,15.27,66396,1
20118,9000,debt_consolidation,717,19.46,37e3,1
20119,5000,debt_consolidation,732,16.84,6e4,1
20121,24000,home_improvement,742,19.27,15e4,1
20122,15000,small_business,692,18.73,1e5,1
20123,6000,home_improvement,692,3.61,14e4,1
20124,5000,debt_consolidation,677,22.29,33e3,0
20126,20000,debt_consolidation,722,6.38,48e3,1
20127,15000,debt_consolidation,687,10.74,135e3,0
20128,25000,major_purchase,747,8.42,106e3,0
20129,20000,debt_consolidation,757,21.06,65e3,1
20130,11200,debt_consolidation,782,6.15,4e4,1
20131,18000,educational,697,8.69,58e3,1
20132,6600,educational,672,10.88,3e4,0
20133,25000,debt_consolidation,722,10.88,110004,1
20134,16800,debt_consolidation,692,24.38,54e3,1
20135,6000,home_improvement,662,1.48,6e4,0
20136,9000,medical,762,10,42e3,1
20138,11200,major_purchase,712,12.49,122004,1
20139,5000,other,692,8.12,138996,0
20140,13000,debt_consolidation,687,9.1,24e3,0
20141,25000,debt_consolidation,692,15.22,84132,0
20142,1800,debt_consolidation,702,12.49,27e3,1
20143,4300,debt_consolidation,702,11.63,52e3,1
20144,25000,debt_consolidation,712,17.4,103250,1
20145,20000,debt_consolidation,742,12.96,45e3,1
20147,20000,debt_consolidation,712,15,38004,1
20148,20000,debt_consolidation,707,13.18,99996,1
20150,2000,major_purchase,662,6.23,78e3,1
20151,11200,debt_consolidation,682,22.27,5e4,1
20152,8400,debt_consolidation,692,8.96,78600,1
20154,12000,debt_consolidation,662,22.47,44004,1
20155,22000,debt_consolidation,707,16.26,84e3,1
20157,14000,debt_consolidation,687,10.6,78700,1
20158,22000,debt_consolidation,722,13.15,92e3,1
20159,15000,debt_consolidation,762,3.74,2e5,1
20161,5000,educational,712,11.42,4e4,1
20162,16000,debt_consolidation,662,18.4,6e4,0
20163,19200,debt_consolidation,727,8.31,71500,1
20164,10000,debt_consolidation,667,19.93,47435,0
20165,25000,debt_consolidation,762,20.24,6e4,1
20168,7000,debt_consolidation,742,5.94,6e4,1
20169,8000,other,687,10.17,87e3,1
20170,24000,debt_consolidation,692,18.95,66e3,1
20171,15000,debt_consolidation,707,20.27,45e3,1
20172,10000,debt_consolidation,727,19.27,26400,1
20173,7000,debt_consolidation,692,4.97,23400,0
20174,24250,major_purchase,762,8.37,9e4,1
20175,7000,debt_consolidation,672,16.99,56004,1
20177,8000,debt_consolidation,707,2.68,38004,1
20178,3000,vacation_wedding,672,23.62,40800,1
20181,24000,debt_consolidation,787,3.72,75860,1
20182,5000,home_improvement,757,1.68,51996,1
20183,9000,vacation_wedding,792,20.77,37200,1
20184,9250,debt_consolidation,717,18.14,26e3,1
20185,4000,home_improvement,752,18.88,3e4,1
20186,18000,vacation_wedding,767,16.45,52e3,1
20187,19000,debt_consolidation,752,23.21,73e3,1
20188,5000,other,677,14.12,200004,1
20189,6600,debt_consolidation,692,13.51,32500,1
20190,22500,debt_consolidation,727,15.16,96e3,1
20191,6000,major_purchase,732,18.85,4e4,1
20192,4000,major_purchase,717,6.15,78e3,1
20195,20000,debt_consolidation,722,12.41,132e3,1
20196,4000,other,672,9.96,6e4,1
20197,4750,educational,712,11.04,13806,1
20198,10000,debt_consolidation,722,10.89,54e3,1
20199,6000,debt_consolidation,672,14.31,105e3,1
20200,25000,debt_consolidation,717,16,49861,1
20201,7200,debt_consolidation,727,14.74,63e3,1
20202,19600,debt_consolidation,672,22.11,68700,1
20203,20000,debt_consolidation,697,18.63,8e4,0
20204,12000,other,752,20.31,75e3,1
20205,6000,debt_consolidation,667,15.02,77200,1
20206,4200,home_improvement,672,7.4,12e3,0
20207,10000,home_improvement,707,8.65,186480,1
20209,12000,debt_consolidation,687,15.93,7e4,0
20210,11500,debt_consolidation,707,23.96,34e3,1
20211,3600,major_purchase,702,8.13,12996,0
20212,1750,home_improvement,662,24.89,22800,0
20213,6000,debt_consolidation,677,21.95,46800,1
20214,24000,other,732,24.75,11e4,1
20215,17000,debt_consolidation,717,20.54,51e3,1
20217,3250,debt_consolidation,677,24,26400,1
20219,1000,major_purchase,692,14.09,38400,1
20220,21825,debt_consolidation,722,18.17,55812,1
20221,24000,home_improvement,727,14.46,73600,1
20222,25000,debt_consolidation,717,13.71,110004,1
20223,20000,debt_consolidation,752,13.38,12e4,1
20225,12000,debt_consolidation,702,24.07,105e3,1
20226,6000,debt_consolidation,667,0,38004,1
20227,7000,debt_consolidation,682,11.01,39996,1
20228,25000,debt_consolidation,692,18.5,94500,0
20230,9100,debt_consolidation,682,16.7,62e3,1
20231,6000,other,677,5.02,33e3,1
20232,5000,other,662,16.17,39996,0
20234,5000,debt_consolidation,702,19.88,38400,1
20235,14000,major_purchase,782,11.42,54e3,1
20236,10000,other,712,16.29,54e3,1
20237,15000,debt_consolidation,682,23.66,104004,1
20238,20000,home_improvement,802,2.24,106e3,1
20240,25000,home_improvement,787,2.05,176e3,1
20241,12000,home_improvement,767,8.86,105e3,1
20242,8000,debt_consolidation,677,8.18,5e4,1
20243,5000,debt_consolidation,722,12,54e3,1
20245,6000,debt_consolidation,662,16.76,54e3,1
20246,8000,vacation_wedding,717,4.94,135e3,1
20247,3000,educational,707,10.69,55e3,1
20248,15000,other,687,8.67,75e3,1
20249,8200,other,682,6.65,116004,1
20251,25000,debt_consolidation,662,12.88,110004,1
20252,9000,debt_consolidation,677,22.54,55e3,1
20253,3700,home_improvement,772,10.03,62e3,1
20255,9250,debt_consolidation,697,24.76,54e3,1
20256,5500,other,692,16.8,56e3,0
20257,5000,debt_consolidation,667,18.92,28800,1
20258,6250,debt_consolidation,737,24.25,19200,1
20259,10000,home_improvement,722,15.5,61e3,1
20260,10000,debt_consolidation,697,9.57,39996,1
20262,21000,debt_consolidation,757,11.29,105e3,1
20263,24000,debt_consolidation,747,11.1,65e3,1
20265,2000,educational,682,8.89,132444,1
20266,9800,debt_consolidation,697,1.78,93e3,1
20268,15000,other,702,13.02,85e3,1
20269,15000,other,687,6.67,84e3,1
20270,17000,home_improvement,792,5.97,138e3,1
20271,6000,major_purchase,757,20.97,36e3,1
20272,3000,debt_consolidation,687,22.94,25e3,1
20273,15000,debt_consolidation,662,7.71,38e3,1
20274,16000,other,707,12.63,108996,1
20275,10000,debt_consolidation,692,20.99,83400,1
20276,7000,major_purchase,737,10.64,37e3,1
20277,20400,debt_consolidation,747,20.38,80004,1
20278,15000,debt_consolidation,687,16.19,51e3,1
20279,4400,other,727,15.95,75996,1
20280,20000,other,677,10.82,75e3,1
20281,4000,debt_consolidation,722,15.8,41160,1
20282,6000,other,797,8.22,12e4,1
20283,5000,debt_consolidation,717,8.4,3e4,1
20284,6000,debt_consolidation,727,17.81,48500,1
20286,14000,debt_consolidation,737,15,42e3,1
20287,9250,debt_consolidation,692,16.07,84e3,1
20288,5000,debt_consolidation,687,2.32,22800,1
20289,11000,debt_consolidation,702,24.95,47e3,1
20290,5000,debt_consolidation,687,14.93,48e3,1
20292,20000,debt_consolidation,717,23.46,65004,1
20294,21000,other,692,9.46,65600,0
20295,15000,home_improvement,742,0.46,306e3,1
20296,12000,debt_consolidation,682,12.59,45760,1
20297,25000,debt_consolidation,682,15.78,95004,1
20298,25000,debt_consolidation,752,19.36,133119,1
20299,12000,debt_consolidation,717,23.04,37392,1
20301,10000,debt_consolidation,667,20.77,96e3,1
20303,9000,debt_consolidation,702,23.41,48960,1
20304,17000,debt_consolidation,692,15.12,8e4,1
20305,8000,debt_consolidation,707,19.02,89e3,1
20306,5000,other,787,5.1,119e3,1
20307,10000,educational,702,8.94,2e5,1
20308,25000,debt_consolidation,752,14.48,75e3,1
20309,25000,debt_consolidation,702,14.71,101e3,1
20311,15000,other,707,14.66,65e3,1
20312,14000,debt_consolidation,702,19.36,85332,1
20313,20000,debt_consolidation,772,14.45,7e4,1
20314,24000,debt_consolidation,767,20.62,43300,1
20315,21000,debt_consolidation,722,8.5,8e4,1
20316,1500,other,682,8.25,9600,1
20317,11000,other,762,12.88,47900,1
20318,8000,major_purchase,707,19.05,143485,1
20319,4000,other,697,24.73,23e3,1
20320,13200,vacation_wedding,757,6.16,44248,1
20321,7000,debt_consolidation,667,6.82,40320,1
20322,10000,small_business,707,17.07,4e4,0
20323,25000,debt_consolidation,732,15.55,9e4,1
20324,12000,debt_consolidation,717,10.88,78e3,1
20325,10000,debt_consolidation,702,1.53,55e3,1
20327,25000,debt_consolidation,727,17.15,82e3,0
20328,8000,debt_consolidation,672,17.54,134e3,1
20331,25000,other,682,17.94,73163.68,1
20332,7000,major_purchase,672,8.71,35e3,1
20334,3000,other,702,3.41,5e4,1
20335,7000,major_purchase,752,18.83,11e4,1
20337,12000,debt_consolidation,662,17.47,174e3,1
20339,3300,major_purchase,692,13.71,19e3,1
20340,17600,debt_consolidation,722,18.65,7e4,1
20341,7000,other,752,22.58,61e3,0
20343,9000,debt_consolidation,737,5.13,106e3,1
20344,3000,major_purchase,712,0,121e3,1
20345,22250,debt_consolidation,697,12.61,49e3,1
20346,15000,other,682,7.78,6e4,1
20348,12000,debt_consolidation,707,4.32,25200,0
20349,15000,debt_consolidation,712,3.1,7e4,1
20350,9000,debt_consolidation,717,12.61,59e3,1
20351,10800,debt_consolidation,672,8.89,39e3,1
20354,14000,debt_consolidation,792,0.27,43738,1
20355,20000,home_improvement,727,8.12,1e5,1
20356,21000,debt_consolidation,742,19.93,13e4,1
20357,21000,home_improvement,722,16.13,63e3,1
20359,5000,major_purchase,672,8.81,19200,0
20360,16000,debt_consolidation,662,11.12,1e5,1
20361,10000,home_improvement,792,0.94,58608,1
20362,8000,debt_consolidation,717,3.36,51e3,1
20364,7000,other,722,3.33,66e3,1
20365,8400,debt_consolidation,797,8.36,84e3,1
20366,7000,other,677,10.64,47500,0
20368,3000,major_purchase,687,2.67,38688,1
20369,5950,debt_consolidation,682,1.66,612e3,1
20370,10000,debt_consolidation,672,9.44,22e3,1
20371,5000,other,777,2.34,77e3,1
20372,7800,debt_consolidation,732,13.67,33e3,1
20373,25000,educational,717,17.31,155796,1
20374,7300,debt_consolidation,752,9.23,115e3,1
20375,21500,debt_consolidation,687,11.82,116e3,1
20376,15000,debt_consolidation,727,24.07,53e3,1
20377,19200,debt_consolidation,727,19.23,77e3,0
20378,2000,debt_consolidation,677,13.24,59e3,1
20379,4000,other,737,16.26,34400,1
20380,2500,other,662,22.08,2e4,1
20381,15000,debt_consolidation,712,13.74,98e3,1
20382,18000,debt_consolidation,697,15.23,36720,0
20383,17500,debt_consolidation,682,17.4,36e3,1
20384,18000,debt_consolidation,717,13.29,2e5,1
20385,10000,other,787,10.73,118e3,1
20386,3000,other,702,17.67,4e4,1
20387,18000,debt_consolidation,712,12.69,59e3,1
