UID,yrint,yrborn,female,race,marital,educ,realrinc,health
ID_30675,1994,1975,1,1,5,13,3438,4
ID_30684,1994,1965,1,1,1,10,3438,
ID_30687,1994,1947,1,1,3,14,28650,
ID_30697,1994,1920,0,1,3,17,6876,
ID_30705,1994,1959,1,2,5,15,1528,3
ID_30710,1994,1957,1,1,3,14,4202,3
ID_30724,1994,1974,0,1,5,12,382,
ID_30741,1994,1972,1,1,5,14,6876,4
ID_30752,1994,1950,1,1,1,13,97684,4
ID_30769,1994,1948,1,1,1,12,382,3
ID_30771,1994,1962,0,2,5,12,21010,
ID_30775,1994,1958,1,1,5,14,21010,
ID_30778,1994,1960,1,1,5,17,34380,
ID_30793,1994,1932,1,1,5,18,17954,4
ID_30803,1994,1947,1,1,3,12,14325,3
ID_30811,1994,1969,1,1,5,15,17954,
ID_30816,1994,1945,0,3,1,14,3438,4
ID_30818,1994,1967,1,1,1,16,21010,4
ID_30820,1994,1969,0,1,5,13,5730,4
ID_30838,1994,1956,1,1,3,18,16235,4
ID_30849,1994,1935,1,1,1,13,8595,2
ID_30851,1994,1941,0,1,1,12,10505,4
ID_30870,1994,1951,0,1,1,12,34380,2
ID_30872,1994,1938,1,1,1,20,42020,
ID_30900,1994,1933,1,1,2,12,8595,
ID_30904,1994,1920,0,1,1,13,2674,
ID_30921,1994,1961,1,1,1,12,8595,
ID_30935,1994,1938,1,1,5,18,28650,
ID_30959,1994,1962,1,1,4,9,10505,3
ID_30986,1994,1973,0,3,5,12,3438,
ID_30993,1994,1958,1,1,3,20,14325,
ID_31001,1994,1974,1,1,5,12,10505,3
ID_31006,1994,1935,0,1,3,6,24830,3
ID_31011,1994,1927,1,1,2,18,2674,3
ID_31012,1994,1941,1,1,3,20,10505,
ID_31051,1994,1964,0,1,1,17,21010,4
ID_31075,1994,1940,0,2,1,4,24830,
ID_31113,1994,1956,1,1,3,14,21010,2
ID_31123,1994,1953,0,1,3,12,16235,
ID_31135,1994,1935,1,2,2,12,8595,1
ID_31152,1994,1923,0,1,1,10,382,3
ID_31156,1994,1968,0,2,1,14,17954,4
ID_31197,1994,1947,1,1,1,9,8595,
ID_31201,1994,1961,0,2,3,12,24830,4
ID_31232,1994,1964,0,1,3,16,97684,4
ID_31235,1994,1966,1,1,1,13,14325,3
ID_31259,1994,1962,0,2,5,9,8595,3
ID_31273,1994,1936,0,1,1,9,8595,
ID_31280,1994,1936,1,1,3,9,4966,3
ID_31286,1994,1965,1,1,1,14,6876,4
ID_31336,1994,1964,1,1,3,8,1528,
ID_31346,1994,1966,1,1,3,14,21010,4
ID_31363,1994,1957,1,2,3,16,21010,2
ID_31374,1994,1942,0,2,3,11,16235,
ID_31400,1994,1963,0,1,1,16,16235,3
ID_31428,1994,1971,0,1,5,16,8595,2
ID_31436,1994,1970,0,2,5,16,5730,3
ID_31447,1994,1944,1,1,1,11,6876,3
ID_31458,1994,1948,1,1,1,13,16235,3
ID_31464,1994,1934,0,1,1,12,12415,4
ID_31465,1994,1973,0,1,5,13,1528,3
ID_31471,1994,1961,0,1,1,12,16235,4
ID_31487,1994,1959,1,1,1,16,12415,
ID_31502,1994,1940,1,1,1,12,24830,
ID_31510,1994,1954,0,1,3,12,16235,4
ID_31523,1994,1962,1,1,5,12,21010,4
ID_31529,1994,1967,0,1,3,12,14325,4
ID_31549,1994,1953,0,1,1,17,34380,3
ID_31579,1994,1969,1,1,5,12,16235,3
ID_31591,1994,1970,0,1,5,12,17954,
ID_31652,1994,1953,1,1,3,13,6876,3
ID_31655,1994,1967,1,1,1,18,2674,
ID_31689,1994,1959,1,1,1,13,10505,3
ID_31691,1994,1917,1,1,5,11,21010,
ID_31702,1994,1960,0,1,5,12,17954,
ID_31710,1994,1962,1,1,1,15,16235,3
ID_31721,1994,1949,0,1,1,12,5730,3
ID_31728,1994,1965,0,1,1,12,6876,2
ID_31732,1994,1960,0,1,5,12,17954,
ID_31765,1994,1957,0,1,5,13,24830,
ID_31792,1994,1952,1,1,1,16,21010,4
ID_31816,1994,1969,0,1,1,12,28650,4
ID_31822,1994,1970,0,1,5,12,1528,
ID_31839,1994,1969,0,1,5,16,6876,
ID_31857,1994,1964,0,1,3,12,16235,
ID_31894,1994,1948,0,1,3,12,17954,3
ID_31910,1994,1956,0,1,1,12,21010,
ID_31912,1994,1964,0,1,1,12,14325,
ID_31918,1994,1955,0,1,1,18,21010,
ID_31925,1994,1965,0,1,5,14,16235,3
ID_32071,1994,1960,0,1,1,12,16235,3
ID_32076,1994,1952,0,1,3,9,8595,2
ID_32093,1994,1965,0,1,1,12,12415,3
ID_32112,1994,1925,1,1,2,11,3438,3
ID_32127,1994,1969,0,1,5,12,17954,4
ID_32142,1994,1948,1,1,1,12,1528,4
ID_32156,1994,1973,1,1,5,11,1528,3
ID_32178,1994,1970,0,1,5,16,34380,3
ID_32204,1994,1967,1,2,5,13,8595,
ID_32207,1994,1944,1,1,1,16,16235,
ID_32213,1994,1954,1,1,1,3,1528,
ID_32249,1994,1958,1,1,3,18,24830,
ID_32262,1994,1947,1,1,3,14,10505,4
ID_32272,1994,1972,0,1,1,12,5730,1
ID_32273,1994,1967,0,1,1,12,14325,4
ID_32291,1994,1958,1,1,1,16,21010,4
ID_32294,1994,1957,1,1,3,11,21010,3
ID_32302,1994,1958,1,1,4,12,6876,
ID_32335,1994,1950,1,1,3,18,34380,3
ID_32336,1994,1966,1,1,5,13,14325,3
ID_32340,1994,1954,0,1,3,14,97684,4
ID_32341,1994,1951,1,1,1,16,14325,4
ID_32343,1994,1967,1,1,3,17,1528,3
ID_32375,1994,1964,0,1,1,14,21010,
ID_32379,1994,1945,1,1,5,12,17954,3
ID_32387,1996,1948,0,2,4,12,32625,3
ID_32397,1996,1962,0,1,1,15,32625,4
ID_32408,1996,1969,0,1,5,17,39875,3
ID_32443,1996,1963,0,1,1,12,39875,4
ID_32452,1996,1961,0,3,5,16,39875,4
ID_32457,1996,1953,1,2,3,18,23563,3
ID_32496,1996,1972,1,2,5,13,3263,3
ID_32499,1996,1958,1,1,5,14,17038,3
ID_32522,1996,1964,0,2,5,14,27188,3
ID_32530,1996,1963,0,1,1,14,23563,
ID_32541,1996,1944,1,1,3,14,39875,4
ID_32575,1996,1934,1,1,3,14,48938,3
ID_32578,1996,1964,1,3,1,14,17038,3
ID_32588,1996,1962,0,1,1,11,39875,3
ID_32598,1996,1953,1,1,1,16,32625,2
ID_32601,1996,1937,0,1,1,13,92692,2
ID_32619,1996,1966,0,2,5,14,32625,4
ID_32627,1996,1962,1,3,5,13,6525,1
ID_32645,1996,1956,0,3,3,20,48938,4
ID_32647,1996,1942,1,1,3,16,8156,3
ID_32665,1996,1961,0,1,1,13,19938,3
ID_32697,1996,1970,1,3,1,12,3988,2
ID_32701,1996,1968,1,1,4,11,6525,2
ID_32727,1996,1951,1,2,1,10,1450,
ID_32734,1996,1972,1,2,5,14,9969,3
ID_32738,1996,1968,1,2,4,15,8156,3
ID_32750,1996,1970,1,2,1,12,2538,3
ID_32755,1996,1964,1,2,5,16,32625,3
ID_32802,1996,1974,0,1,5,15,5438,4
ID_32815,1996,1957,0,1,5,15,17038,4
ID_32816,1996,1947,1,2,3,15,92692,3
ID_32819,1996,1965,1,1,1,12,8156,3
ID_32845,1996,1972,0,1,1,16,32625,3
ID_32871,1996,1965,1,2,5,20,19938,2
ID_32884,1996,1969,1,2,3,12,8156,3
ID_32885,1996,1971,1,2,4,13,19938,4
ID_32893,1996,1954,0,2,1,12,39875,
ID_32909,1996,1957,1,1,1,14,19938,4
ID_32924,1996,1939,1,1,3,14,32625,3
ID_32948,1996,1952,1,1,3,16,32625,3
ID_32961,1996,1943,1,1,1,12,48938,4
ID_32975,1996,1966,1,1,3,19,23563,3
ID_32985,1996,1956,1,1,1,16,1450,4
ID_32994,1996,1952,1,3,3,20,48938,2
ID_33017,1996,1966,1,1,1,11,23563,2
ID_33028,1996,1938,0,1,5,16,2538,4
ID_33082,1996,1941,0,3,5,19,39875,
ID_33092,1996,1935,0,1,5,12,27188,3
ID_33106,1996,1943,0,1,1,14,19938,3
ID_33114,1996,1942,0,1,1,16,92692,4
ID_33118,1996,1943,0,1,1,15,11781,3
ID_33168,1996,1964,1,1,1,12,4713,3
ID_33181,1996,1962,1,1,5,14,23563,
ID_33188,1996,1945,1,2,2,12,1450,2
ID_33199,1996,1966,0,1,1,12,11781,3
ID_33218,1996,1963,1,1,3,11,23563,3
ID_33234,1996,1963,1,1,5,16,17038,4
ID_33250,1996,1946,0,1,1,20,92692,3
ID_33262,1996,1970,1,2,5,15,9969,4
ID_33278,1996,1965,0,1,1,13,17038,3
ID_33291,1996,1945,1,1,1,14,9969,3
ID_33294,1996,1942,0,1,3,20,23563,2
ID_33310,1996,1966,1,2,5,13,11781,4
ID_33319,1996,1962,0,1,3,16,39875,4
ID_33322,1996,1964,1,1,1,16,92692,3
ID_33324,1996,1965,1,1,1,12,15406,3
ID_33328,1996,1945,0,1,1,15,39875,3
ID_33338,1996,1959,1,1,1,12,6525,3
ID_33343,1996,1974,1,1,5,14,2538,3
ID_33378,1996,1952,1,1,1,14,23563,3
ID_33379,1996,1974,1,1,5,9,9969,3
ID_33394,1996,1966,1,1,5,20,13594,4
ID_33447,1996,1968,0,1,5,17,23563,4
ID_33457,1996,1967,0,1,5,13,19938,3
ID_33469,1996,1954,0,1,1,18,39875,
ID_33485,1996,1947,1,1,3,12,11781,3
ID_33507,1996,1943,0,1,1,8,8156,2
ID_33518,1996,1953,1,1,1,13,1450,4
ID_33523,1996,1950,0,1,1,16,39875,
ID_33536,1996,1965,0,1,1,14,39875,
ID_33538,1996,1937,1,1,3,12,19938,2
ID_33547,1996,1960,0,2,1,12,23563,3
ID_33553,1996,1949,1,1,1,16,27188,3
ID_33555,1996,1958,1,1,3,18,4713,4
ID_33556,1996,1947,0,1,1,16,48938,2
ID_33576,1996,1938,1,1,1,11,19938,2
ID_33598,1996,1959,1,1,3,16,11781,3
ID_33630,1996,1961,0,2,1,19,39875,3
ID_33635,1996,1931,1,1,2,15,23563,3
ID_33650,1996,1946,1,1,1,13,11781,3
ID_33661,1996,1948,0,1,1,12,23563,2
ID_33669,1996,1970,0,1,1,17,19938,4
ID_33674,1996,1936,1,1,1,17,3988,3
ID_33687,1996,1962,1,1,1,12,15406,
ID_33698,1996,1947,1,1,1,12,8156,3
ID_33708,1996,1957,0,1,3,12,17038,3
ID_33717,1996,1950,0,1,1,14,23563,3
ID_33721,1996,1949,0,1,3,18,15406,4
ID_33728,1996,1965,1,1,3,12,8156,1
ID_33741,1996,1934,0,1,1,19,48938,
ID_33750,1996,1974,1,1,5,15,8156,3
ID_33768,1996,1954,1,1,1,16,9969,
ID_33785,1996,1965,1,1,3,15,1450,2
ID_33800,1996,1933,0,1,3,16,48938,4
ID_33816,1996,1946,1,2,4,12,9969,3
ID_33836,1996,1951,1,1,1,12,9969,3
ID_33845,1996,1950,0,1,1,16,32625,2
ID_33854,1996,1973,0,1,1,16,2538,3
ID_33865,1996,1969,0,1,1,16,19938,3
ID_33867,1996,1966,1,1,3,12,15406,3
ID_33873,1996,1949,1,1,3,12,9969,3
ID_33878,1996,1954,0,3,1,12,17038,3
ID_33906,1996,1971,0,1,5,15,4713,4
ID_33911,1996,1946,0,1,1,16,92692,4
ID_33927,1996,1926,0,1,3,16,92692,3
ID_33936,1996,1966,0,1,5,14,27188,4
ID_33959,1996,1943,0,1,1,13,32625,3
ID_33962,1996,1974,1,1,5,14,19938,
ID_33970,1996,1951,1,1,1,12,19938,4
ID_33981,1996,1958,1,1,4,12,4713,3
ID_33984,1996,1954,0,1,3,17,48938,4
ID_33986,1996,1952,1,1,1,12,1450,3
ID_34019,1996,1961,0,1,5,16,32625,4
ID_34024,1996,1970,0,1,5,16,19938,4
ID_34041,1996,1971,0,2,5,13,8156,2
ID_34090,1996,1959,1,1,1,14,19938,
ID_34095,1996,1967,1,1,5,13,8156,2
ID_34136,1996,1975,0,1,5,10,3988,
ID_34157,1996,1968,0,1,1,13,19938,3
ID_34160,1996,1964,1,2,5,12,6525,
ID_34161,1996,1971,0,2,5,12,13594,2
ID_34181,1996,1932,1,2,2,12,8156,3
ID_34193,1996,1949,0,1,1,15,15406,
ID_34205,1996,1949,1,1,3,14,19938,
ID_34207,1996,1973,1,1,4,13,2538,
ID_34214,1996,1971,1,1,5,15,3263,4
ID_34229,1996,1951,1,1,1,16,27188,3
ID_34233,1996,1957,1,1,1,16,9969,3
ID_34242,1996,1973,1,1,5,9,1450,3
ID_34261,1996,1950,1,1,1,12,1450,
ID_34277,1996,1966,1,1,1,16,48938,4
ID_34294,1996,1973,0,2,1,12,6525,
ID_34309,1996,1956,1,1,3,16,19938,
ID_34348,1996,1977,1,1,5,11,1450,
ID_34376,1996,1959,0,3,1,17,32625,4
ID_34378,1996,1950,1,1,1,20,32625,3
ID_34390,1996,1951,1,1,3,14,17038,3
ID_34401,1996,1968,1,1,1,16,17038,4
ID_34411,1996,1971,1,1,5,17,6525,3
ID_34424,1996,1964,0,1,5,16,23563,4
ID_34432,1996,1934,1,1,3,20,9969,3
ID_34449,1996,1951,0,1,1,12,39875,3
ID_34452,1996,1948,1,1,3,13,3988,1
ID_34467,1996,1962,1,1,1,14,1450,4
ID_34498,1996,1976,1,1,5,13,5438,3
ID_34507,1996,1940,1,1,1,14,19938,4
ID_34537,1996,1930,1,3,1,10,363,
ID_34538,1996,1967,1,3,1,13,4713,3
ID_34547,1996,1974,0,1,5,13,3263,
ID_34586,1996,1948,0,1,1,17,32625,4
ID_34594,1996,1941,0,1,1,15,23563,3
ID_34620,1996,1933,1,1,2,12,363,3
ID_34621,1996,1963,0,1,5,15,11781,2
ID_34634,1996,1970,0,1,5,16,11781,4
ID_34679,1996,1947,0,2,4,13,23563,3
ID_34691,1996,1923,0,1,1,12,9969,2
ID_34695,1996,1943,0,1,1,12,19938,3
ID_34721,1996,1940,1,1,3,19,32625,4
ID_34722,1996,1976,1,1,1,12,363,3
ID_34744,1996,1972,1,1,5,14,1450,4
ID_34763,1996,1959,1,1,1,12,13594,3
ID_34781,1996,1940,0,1,3,12,4713,
ID_34836,1996,1964,0,1,3,14,17038,3
ID_34840,1996,1975,1,1,5,12,9969,4
ID_34851,1996,1948,0,1,5,15,27188,4
ID_34867,1996,1956,0,1,3,11,23563,3
ID_34882,1996,1965,1,1,1,16,15406,2
ID_34892,1996,1965,1,2,5,12,6525,4
ID_34896,1996,1947,1,1,1,12,19938,4
ID_34937,1996,1963,1,1,1,18,17038,
ID_34977,1996,1961,0,1,3,14,27188,4
ID_34979,1996,1957,1,1,1,19,2538,4
ID_34985,1996,1940,0,1,1,16,92692,3
ID_34997,1996,1947,1,1,1,12,27188,3
ID_35021,1996,1949,1,2,5,12,19938,
ID_35027,1996,1937,0,1,2,16,23563,4
ID_35045,1996,1966,1,1,3,14,4713,4
ID_35065,1996,1959,0,1,5,12,17038,3
ID_35111,1996,1960,1,1,1,16,27188,4
ID_35119,1996,1957,0,1,3,17,39875,4
ID_35125,1996,1959,1,2,4,11,4713,3
ID_35175,1996,1949,1,1,3,12,19938,3
ID_35186,1996,1977,1,1,5,11,1450,4
ID_35201,1996,1959,1,1,1,12,13594,3
ID_35232,1996,1918,0,1,2,8,32625,3
ID_35234,1996,1922,1,1,1,12,92692,3
ID_35246,1996,1968,1,1,1,13,3263,4
ID_35257,1996,1960,1,1,5,13,1450,3
ID_35279,1996,1965,1,1,4,11,11781,3
ID_35284,1996,1963,1,1,1,12,5438,
ID_35490,1998,1963,1,1,5,12,22392,3
ID_35501,1998,1963,1,3,3,12,18947,4
ID_35512,1998,1971,1,1,1,16,46507,4
ID_35530,1998,1948,0,2,3,12,7751,3
ID_35537,1998,1969,0,2,5,12,6201,2
ID_35538,1998,1961,0,1,5,11,12918,3
ID_35557,1998,1953,1,1,4,14,11196,3
ID_35559,1998,1965,1,3,1,12,4478,3
ID_35637,1998,1962,1,1,1,18,11196,4
ID_35649,1998,1972,1,1,1,16,1378,3
ID_35654,1998,1955,1,1,1,18,31005,3
ID_35670,1998,1965,0,1,5,16,12918,4
ID_35697,1998,1958,1,2,1,14,46507,3
ID_35705,1998,1971,1,1,5,12,25837,3
ID_35718,1998,1925,1,1,2,14,9473,3
ID_35724,1998,1958,1,1,1,14,4478,2
ID_35730,1998,1942,1,2,3,15,25837,3
ID_35731,1998,1925,1,1,2,7,1378,4
ID_35776,1998,1968,1,2,1,14,7751,3
ID_35815,1998,1972,0,3,5,16,22392,3
ID_35819,1998,1966,0,1,1,16,22392,4
ID_35845,1998,1938,0,1,1,12,9473,3
ID_35848,1998,1973,1,3,5,16,22392,3
ID_35858,1998,1960,0,3,1,12,31005,3
ID_35880,1998,1968,1,1,5,16,16363,4
ID_35896,1998,1947,1,2,1,14,46507,4
ID_35897,1998,1966,0,2,1,12,16363,4
ID_35916,1998,1954,1,3,1,17,31005,3
ID_35941,1998,1963,1,1,5,12,4478,3
ID_35949,1998,1954,1,1,3,13,14641,3
ID_35954,1998,1972,1,1,5,12,9473,4
ID_35959,1998,1944,1,1,1,13,14641,4
ID_35978,1998,1970,0,1,1,16,31005,4
ID_36000,1998,1964,1,1,3,16,11196,3
ID_36008,1998,1916,0,1,2,8,18947,1
ID_36032,1998,1946,1,1,1,18,14641,3
ID_36045,1998,1961,1,1,3,14,14641,3
ID_36055,1998,1960,0,1,1,14,25837,3
ID_36078,1998,1977,0,1,5,13,7751,4
ID_36090,1998,1971,0,1,5,14,18947,2
ID_36093,1998,1976,1,1,5,11,11196,4
ID_36109,1998,1933,1,1,2,13,3100,3
ID_36161,1998,1964,0,1,1,14,22392,4
ID_36162,1998,1965,0,3,3,11,31005,3
ID_36198,1998,1963,0,1,1,11,22392,3
ID_36220,1998,1964,1,1,5,15,14641,3
ID_36223,1998,1952,1,1,1,16,150054,3
ID_36226,1998,1931,1,1,3,12,7751,1
ID_36235,1998,1929,0,1,1,12,12918,4
ID_36236,1998,1967,1,1,1,20,22392,4
ID_36237,1998,1962,0,1,5,16,18947,4
ID_36255,1998,1968,0,1,1,12,14641,3
ID_36269,1998,1935,1,1,1,18,31005,4
ID_36276,1998,1963,0,1,5,12,22392,2
ID_36295,1998,1965,1,1,2,14,7751,3
ID_36301,1998,1953,1,3,1,16,31005,4
ID_36337,1998,1933,0,1,1,13,46507,3
ID_36348,1998,1966,1,1,1,20,22392,4
ID_36351,1998,1962,0,1,5,16,16363,4
ID_36363,1998,1949,0,1,1,12,22392,4
ID_36414,1998,1959,0,1,3,15,14641,3
ID_36419,1998,1964,0,1,4,12,46507,3
ID_36423,1998,1962,1,1,3,12,11196,3
ID_36440,1998,1963,1,2,4,12,6201,2
ID_36443,1998,1963,1,1,3,12,7751,3
ID_36467,1998,1945,0,3,1,14,1378,2
ID_36468,1998,1943,1,1,1,12,18947,2
ID_36496,1998,1957,0,1,1,10,22392,2
ID_36515,1998,1934,1,1,1,14,37895,3
ID_36517,1998,1972,1,1,1,12,9473,3
ID_36547,1998,1944,0,1,1,13,150054,4
ID_36553,1998,1964,1,1,1,16,3100,3
ID_36592,1998,1961,1,1,1,14,4478,2
ID_36600,1998,1971,0,3,5,8,5167,1
ID_36630,1998,1955,0,1,5,16,16363,3
ID_36657,1998,1963,0,2,1,12,12918,3
ID_36684,1998,1940,1,2,1,18,18947,2
ID_36715,1998,1966,1,1,3,8,4478,2
ID_36721,1998,1966,0,1,1,12,46507,2
ID_36725,1998,1966,0,1,1,13,31005,4
ID_36731,1998,1954,0,1,5,14,12918,3
ID_36765,1998,1972,0,1,1,14,18947,4
ID_36770,1998,1960,0,1,1,20,22392,3
ID_36789,1998,1949,1,1,1,12,14641,4
ID_36818,1998,1949,0,1,1,12,31005,2
ID_36843,1998,1963,1,3,2,16,14641,3
ID_36851,1998,1970,1,1,1,12,345,4
ID_36857,1998,1972,0,1,1,15,12918,4
ID_36879,1998,1949,1,1,3,12,9473,3
ID_36886,1998,1967,1,1,3,12,18947,3
ID_36889,1998,1977,1,1,5,15,1378,4
ID_36890,1998,1965,1,1,1,18,25837,3
ID_36893,1998,1971,1,2,3,12,7751,2
ID_36911,1998,1971,1,2,5,16,7751,3
ID_36926,1998,1975,1,2,5,12,3789,2
ID_36934,1998,1960,1,2,3,16,7751,3
ID_36939,1998,1963,1,1,1,14,4478,3
ID_36976,1998,1939,0,1,1,12,16363,3
ID_37000,1998,1953,1,1,4,20,14641,3
ID_37027,1998,1979,1,3,5,11,2411,4
ID_37042,1998,1979,1,2,5,10,345,1
ID_37043,1998,1940,1,2,3,12,7751,3
ID_37045,1998,1955,0,2,1,11,7751,3
ID_37070,1998,1935,0,1,3,19,1378,4
ID_37085,1998,1970,0,1,5,13,18947,3
ID_37111,1998,1927,1,1,2,12,18947,4
ID_37128,1998,1955,1,1,1,17,18947,3
ID_37138,1998,1943,0,1,3,16,1378,3
ID_37145,1998,1950,0,1,5,20,14641,3
ID_37159,1998,1946,0,1,1,14,37895,4
ID_37177,1998,1955,1,1,1,14,25837,2
ID_37183,1998,1966,1,3,5,16,18947,4
ID_37224,1998,1971,0,3,5,14,11196,2
ID_37240,1998,1947,1,1,3,12,22392,2
ID_37262,1998,1973,0,1,5,16,31005,4
ID_37267,1998,1979,1,2,5,12,2411,4
ID_37277,1998,1965,1,3,3,12,11196,3
ID_37292,1998,1964,0,1,1,16,22392,4
ID_37309,1998,1942,0,1,1,16,31005,3
ID_37319,1998,1959,0,1,1,12,14641,2
ID_37325,1998,1936,1,2,1,12,6201,2
ID_37371,1998,1969,0,1,5,20,3100,3
ID_37374,1998,1934,1,1,3,16,14641,4
ID_37393,1998,1964,0,1,3,15,31005,3
ID_37406,1998,1967,0,2,1,14,56842,3
ID_37440,1998,1938,1,1,3,14,12918,2
ID_37466,1998,1944,1,1,3,20,9473,2
ID_37473,1998,1959,1,1,3,15,25837,3
ID_37481,1998,1967,1,1,4,16,18947,4
ID_37500,1998,1922,1,2,2,14,345,3
ID_37512,1998,1952,0,1,3,10,14641,3
ID_37532,1998,1956,1,2,5,12,22392,3
ID_37554,1998,1951,1,1,3,12,22392,4
ID_37566,1998,1962,1,1,3,10,14641,4
ID_37577,1998,1956,1,1,3,14,22392,4
ID_37580,1998,1948,0,1,1,14,37895,2
ID_37583,1998,1956,0,1,1,12,46507,3
ID_37625,1998,1966,1,1,5,16,11196,3
ID_37629,1998,1925,0,1,2,12,14641,4
ID_37641,1998,1953,1,1,1,12,7751,3
ID_37664,1998,1960,0,1,5,12,22392,3
ID_37681,1998,1959,1,1,1,9,7751,3
ID_37683,1998,1951,0,1,1,10,9473,3
ID_37703,1998,1957,1,1,1,14,25837,4
ID_37707,1998,1946,1,1,1,13,18947,4
ID_37722,1998,1974,0,1,1,12,14641,4
ID_37727,1998,1943,1,1,3,20,25837,2
ID_37780,1998,1927,1,1,3,13,14641,4
ID_37781,1998,1978,1,1,5,14,1378,3
ID_37801,1998,1957,0,1,1,14,22392,4
ID_37808,1998,1932,1,1,2,6,2411,2
ID_37831,1998,1979,0,2,5,12,3100,3
ID_37881,1998,1966,0,1,1,18,31005,2
ID_37902,1998,1954,0,1,1,12,14641,3
ID_37903,1998,1977,0,1,1,12,7751,2
ID_37929,1998,1967,0,3,1,14,31005,3
ID_37953,1998,1964,1,1,1,16,9473,4
ID_37954,1998,1977,0,1,5,14,2411,4
ID_37984,1998,1955,0,1,5,12,37895,3
ID_37994,1998,1947,1,1,3,12,4478,3
ID_37999,1998,1970,1,1,4,12,4478,3
ID_38070,1998,1936,0,1,1,12,16363,3
ID_38072,1998,1970,0,1,3,12,22392,3
ID_38074,1998,1946,0,1,1,12,18947,3
ID_38090,1998,1958,0,1,3,12,31005,3
ID_38091,1998,1950,0,1,1,12,37895,4
ID_38094,1998,1953,0,1,3,13,22392,3
ID_38098,1998,1951,0,1,1,13,46507,4
ID_38099,1998,1974,1,3,1,13,7751,3
ID_38100,1998,1949,1,1,1,18,31005,4
ID_38159,,1964,0,2,3,12,12468,4
ID_38163,,1935,0,1,1,18,54862,4
ID_38164,,1948,1,1,1,12,2327,
ID_38166,,1934,0,1,1,16,36575,3
ID_38177,,1974,1,1,1,17,7481,
ID_38218,,1955,0,1,1,16,44887,4
ID_38224,,1953,1,1,3,16,44887,3
ID_38248,,1970,0,1,1,15,7481,3
ID_38279,,1938,1,1,1,10,7481,3
ID_38283,,1981,0,1,5,11,1330,3
ID_38303,,1952,1,1,3,19,44887,3
ID_38306,,1962,0,1,5,19,54862,4
ID_38332,,1974,1,1,5,12,5985,2
ID_38333,,1979,0,1,5,10,29925,3
ID_38350,,1944,0,1,1,12,29925,3
ID_38354,,1951,0,1,4,20,44887,3
ID_38362,,1980,1,3,5,14,2327,3
ID_38398,,1966,1,2,5,10,3657,4
ID_38432,,1971,1,1,5,16,54862,4
ID_38437,,1963,1,1,3,20,29925,3
ID_38452,,1963,0,1,1,14,44887,4
ID_38483,,1929,0,1,3,16,134018,4
ID_38491,,1958,0,1,1,16,21612,
ID_38525,,1965,1,3,1,12,1330,3
ID_38526,,1958,1,3,1,19,21612,3
ID_38534,,1980,1,1,5,13,3657,4
ID_38574,,1970,0,1,5,12,14131,4
ID_38636,,1941,0,1,1,12,21612,3
ID_38682,,1956,1,1,1,14,24937,3
ID_38686,,1971,0,2,5,16,5985,3
ID_38688,,1960,0,3,1,8,18287,3
ID_38704,,1975,0,3,1,16,54862,3
ID_38730,,1949,0,1,1,12,44887,3
ID_38744,,1965,0,3,1,16,29925,4
ID_38760,,1974,1,1,5,16,14131,4
ID_38765,,1973,1,2,5,12,12468,2
ID_38779,,1950,0,1,3,17,44887,4
ID_38784,,1955,1,1,1,12,2992,4
ID_38797,,1981,0,1,5,11,2992,4
ID_38803,,1970,1,1,1,16,29925,3
ID_38813,,1939,0,1,1,13,9143,3
ID_38827,,1980,1,3,5,9,4322,3
ID_38850,,1927,0,1,1,16,1330,3
ID_38889,,1956,0,1,3,5,9143,3
ID_38903,,1968,1,1,1,12,333,4
ID_38912,,1953,0,1,5,17,29925,3
ID_38929,,1962,1,1,1,12,7481,3
ID_38940,,1947,0,1,3,12,24937,4
ID_39004,,1969,1,1,1,14,7481,4
ID_39041,,1951,0,1,3,14,21612,
ID_39043,,1976,1,1,4,12,7481,2
ID_39046,,1959,0,1,3,11,24937,3
ID_39049,,1980,1,1,1,12,2992,3
ID_39061,,1974,0,1,3,13,14131,3
ID_39084,,1958,1,1,3,12,7481,3
ID_39113,,1978,0,1,5,14,5985,3
ID_39120,,1964,1,1,1,15,7481,
ID_39123,,1977,1,1,1,12,18287,3
ID_39126,,1959,1,1,1,11,4987,3
ID_39135,,1982,1,2,5,11,3657,3
ID_39141,,1970,1,1,4,12,333,3
ID_39144,,1972,0,1,5,13,5985,4
ID_39154,,1961,1,1,3,16,10806,4
ID_39160,,1962,1,1,1,14,18287,4
ID_39163,,1964,0,3,1,14,18287,
ID_39164,,1976,1,3,4,14,4987,2
ID_39211,,1940,0,1,1,16,36575,
ID_39215,,1950,1,1,1,15,21612,4
ID_39221,,1955,1,1,1,12,44887,3
ID_39222,,1976,0,1,1,14,21612,4
ID_39233,,1951,1,1,3,12,18287,3
ID_39269,,1977,0,1,5,14,333,3
ID_39322,,1958,0,1,3,14,29925,
ID_39344,,1959,0,1,1,20,44887,4
ID_39348,,1953,1,1,3,13,9143,3
ID_39414,,1944,1,1,3,12,1330,3
ID_39416,,1976,0,1,5,12,5985,3
ID_39439,,1948,1,1,3,12,12468,3
ID_39443,,1947,0,1,1,14,29925,
ID_39444,,1972,0,1,1,13,21612,4
ID_39450,,1962,1,1,3,12,14131,4
ID_39452,,1975,0,1,5,14,9143,
ID_39457,,1966,1,1,5,16,21612,3
ID_39477,,1948,0,1,3,14,36575,3
